"timestamp","x","y","z"
"2025-04-08 17:10:35.504","0.29","-0.65","9.85"
"2025-04-08 17:10:35.611","0.68","-0.01","9.76"
"2025-04-08 17:10:35.722","-0.46","0.27","9.84"
"2025-04-08 17:10:35.828","0.91","0.6","9.89"
"2025-04-08 17:10:35.937","0.7","0.73","9.85"
"2025-04-08 17:10:36.047","-0.31","-0.37","9.82"
"2025-04-08 17:10:36.160","-0.51","0.06","9.73"
"2025-04-08 17:10:36.267","-0.72","-0.56","9.76"
"2025-04-08 17:10:36.375","0.05","-0.66","9.74"
"2025-04-08 17:10:36.484","-0.65","-0.1","9.73"
"2025-04-08 17:10:36.592","0.59","0.98","9.87"
"2025-04-08 17:10:36.703","-0.73","0.48","9.73"
"2025-04-08 17:10:36.813","-0.53","-0.98","9.74"
"2025-04-08 17:10:36.924","0.11","0.81","9.88"
"2025-04-08 17:10:37.032","-0.97","-0.84","9.76"
"2025-04-08 17:10:37.141","0.29","-0.01","9.71"
"2025-04-08 17:10:37.250","0.49","-0.35","9.87"
"2025-04-08 17:10:37.358","-0.32","-0.08","9.82"
"2025-04-08 17:10:37.467","0.46","-0.59","9.85"
"2025-04-08 17:10:37.577","0.55","-0.24","9.71"
"2025-04-08 17:10:37.684","-0.3","0.85","9.79"
"2025-04-08 17:10:37.794","-0.51","-0.28","9.81"
"2025-04-08 17:10:37.903","-0.51","0.41","9.89"
"2025-04-08 17:10:38.012","0.05","-0.87","9.82"
"2025-04-08 17:10:38.121","0.74","-0.13","9.77"
"2025-04-08 17:10:38.230","-0.76","-0.16","9.84"
"2025-04-08 17:10:38.339","-0.2","-0.97","9.77"
"2025-04-08 17:10:38.449","0.66","-0.24","9.87"
"2025-04-08 17:10:38.559","-0.58","-0.53","9.86"
"2025-04-08 17:10:38.664","0.86","-0.86","9.86"
"2025-04-08 17:10:38.772","0.91","0.06","9.8"
"2025-04-08 17:10:38.881","0.31","-0.69","9.88"
"2025-04-08 17:10:38.990","0.11","-0.89","9.86"
"2025-04-08 17:10:39.099","0.38","-0.63","9.74"
"2025-04-08 17:10:39.208","0.45","-0.52","9.89"
"2025-04-08 17:10:39.317","0.85","-0.05","9.77"
"2025-04-08 17:10:39.426","0.59","-0.33","9.85"
"2025-04-08 17:10:39.536","0.14","0.24","9.75"
"2025-04-08 17:10:39.646","-0.35","-0.62","9.81"
"2025-04-08 17:10:39.757","0.92","-0.78","9.87"
"2025-04-08 17:10:39.865","-0.79","-0.67","9.9"
"2025-04-08 17:10:39.976","-0.67","0.84","9.82"
"2025-04-08 17:10:40.084","0.42","0.64","9.77"
"2025-04-08 17:10:40.192","-0.4","-0.56","9.88"
"2025-04-08 17:10:40.301","-0.25","-0.7","9.8"
"2025-04-08 17:10:40.409","0.44","0.76","9.71"
"2025-04-08 17:10:40.518","0.59","-0.11","9.84"
"2025-04-08 17:10:40.627","-0.31","-0.05","9.89"
"2025-04-08 17:10:40.736","-0.69","0.93","9.87"
"2025-04-08 17:10:40.846","0.86","0.66","9.74"
"2025-04-08 17:10:40.956","0.72","-0.3","9.76"
"2025-04-08 17:10:41.066","-0.15","0.32","9.77"
"2025-04-08 17:10:41.176","-0.74","-0.25","9.76"
"2025-04-08 17:10:41.283","0.19","-0.4","9.76"
"2025-04-08 17:10:41.391","0.28","0.8","9.85"
"2025-04-08 17:10:41.500","0.93","-0.3","9.88"
"2025-04-08 17:10:41.611","0.74","0.34","9.72"
"2025-04-08 17:10:41.721","0.97","0.19","9.84"
"2025-04-08 17:10:41.829","-0.91","-0.9","9.81"
"2025-04-08 17:10:41.938","0.02","-0.66","9.76"
"2025-04-08 17:10:42.047","0.35","0.29","9.74"
"2025-04-08 17:10:42.157","-0.89","-0.67","9.83"
"2025-04-08 17:10:42.264","0.67","0.12","9.83"
"2025-04-08 17:10:42.373","-0.07","-0.74","9.7"
"2025-04-08 17:10:42.481","-0.61","0.54","9.83"
"2025-04-08 17:10:42.587","0.69","0.52","9.75"
"2025-04-08 17:10:42.698","-0.63","-0.09","9.82"
"2025-04-08 17:10:42.809","0.03","0.52","9.71"
"2025-04-08 17:10:42.916","0.43","-0.96","9.79"
"2025-04-08 17:10:43.026","0.56","0.9","9.78"
"2025-04-08 17:10:43.137","-0.42","0.76","9.86"
"2025-04-08 17:10:43.246","-0.67","-0.6","9.74"
"2025-04-08 17:10:43.355","-0.27","-0.47","9.89"
"2025-04-08 17:10:43.465","-0.55","-0.97","9.77"
"2025-04-08 17:10:43.575","-0.65","-0.75","9.71"
"2025-04-08 17:10:43.685","-0.09","-0.11","9.82"
"2025-04-08 17:10:43.795","-0.96","0.21","9.79"
"2025-04-08 17:10:43.904","0.73","0.88","9.79"
"2025-04-08 17:10:44.013","-0.77","-0.36","9.86"
"2025-04-08 17:10:44.122","0.25","0.1","9.81"
"2025-04-08 17:10:44.230","-0.63","-0.24","9.83"
"2025-04-08 17:10:44.338","0.32","0.12","9.73"
"2025-04-08 17:10:44.445","0.69","-0.86","9.71"
"2025-04-08 17:10:44.552","0.42","0.09","9.76"
"2025-04-08 17:10:44.663","0.87","0.77","9.8"
"2025-04-08 17:10:44.773","-0.11","-0.56","9.72"
"2025-04-08 17:10:44.881","0.94","-0.62","9.72"
"2025-04-08 17:10:44.990","0.27","-0.92","9.73"
"2025-04-08 17:10:45.098","0.25","-0.39","9.88"
"2025-04-08 17:10:45.207","0.83","0.9","9.77"
"2025-04-08 17:10:45.317","0.42","0.98","9.82"
"2025-04-08 17:10:45.425","-0.84","0.64","9.81"
"2025-04-08 17:10:45.534","0.52","-0.29","9.87"
"2025-04-08 17:10:45.644","0.29","-0.18","9.83"
"2025-04-08 17:10:45.752","0.97","-0.5","9.71"
"2025-04-08 17:10:45.861","-0.21","-0.93","9.77"
"2025-04-08 17:10:45.970","-0.79","0.64","9.9"
"2025-04-08 17:10:46.080","-0.84","-0.54","9.83"
"2025-04-08 17:10:46.188","-0.65","-0.49","9.82"
"2025-04-08 17:10:46.298","0.53","0.38","9.88"
"2025-04-08 17:10:46.408","-0.29","0.5","9.86"
"2025-04-08 17:10:46.518","0.84","-0.61","9.83"
"2025-04-08 17:10:46.627","-0.92","-0.5","9.84"
"2025-04-08 17:10:46.734","-0.07","0.73","9.74"
"2025-04-08 17:10:46.842","0.54","-0.69","9.8"
"2025-04-08 17:10:46.952","0.02","0.07","9.75"
"2025-04-08 17:10:47.061","0.0","0.65","9.88"
"2025-04-08 17:10:47.170","0.07","0.9","9.9"
"2025-04-08 17:10:47.279","0.55","0.9","9.7"
"2025-04-08 17:10:47.389","0.47","-0.32","9.82"
"2025-04-08 17:10:47.499","0.84","0.14","9.76"
"2025-04-08 17:10:47.607","-0.9","-0.31","9.82"
"2025-04-08 17:10:47.716","-0.51","-0.01","9.77"
"2025-04-08 17:10:47.827","-0.07","-0.09","9.7"
"2025-04-08 17:10:47.935","0.0","0.48","9.74"
"2025-04-08 17:10:48.046","0.65","-0.75","9.82"
"2025-04-08 17:10:48.155","0.62","-0.05","9.8"
"2025-04-08 17:10:48.266","0.9","-0.63","9.85"
"2025-04-08 17:10:48.374","0.24","0.63","9.71"
"2025-04-08 17:10:48.484","0.48","0.18","9.82"
"2025-04-08 17:10:48.594","0.15","0.36","9.8"
"2025-04-08 17:10:48.703","0.15","-0.47","9.71"
"2025-04-08 17:10:48.811","-0.77","0.2","9.87"
"2025-04-08 17:10:48.919","-0.04","0.62","9.71"
"2025-04-08 17:10:49.027","-0.49","-0.6","9.88"
"2025-04-08 17:10:49.136","-0.73","-0.49","9.85"
"2025-04-08 17:10:49.246","-0.84","-0.85","9.9"
"2025-04-08 17:10:49.353","-0.36","-0.07","9.84"
"2025-04-08 17:10:49.461","-0.61","0.12","9.77"
"2025-04-08 17:10:49.570","-0.14","0.59","9.79"
"2025-04-08 17:10:49.678","0.24","-0.66","9.84"
"2025-04-08 17:10:49.788","-0.28","-0.45","9.87"
"2025-04-08 17:10:49.897","0.01","-0.02","9.82"
"2025-04-08 17:10:50.007","0.77","0.29","9.82"
"2025-04-08 17:10:50.116","-0.11","-0.05","9.86"
"2025-04-08 17:10:50.225","-0.4","-0.25","9.7"
"2025-04-08 17:10:50.333","0.06","0.67","9.81"
"2025-04-08 17:10:50.443","-0.19","-0.32","9.75"
"2025-04-08 17:10:50.554","0.41","0.92","9.82"
"2025-04-08 17:10:50.661","0.85","0.36","9.71"
"2025-04-08 17:10:50.772","-0.61","-0.49","9.86"
"2025-04-08 17:10:50.881","-0.91","-0.11","9.74"
"2025-04-08 17:10:50.989","-0.67","-0.34","9.88"
"2025-04-08 17:10:51.099","0.43","-0.06","9.8"
"2025-04-08 17:10:51.209","-0.79","0.71","9.71"
"2025-04-08 17:10:51.317","0.26","-0.65","9.88"
"2025-04-08 17:10:51.425","-0.61","0.99","9.73"
"2025-04-08 17:10:51.536","0.45","-0.17","9.74"
"2025-04-08 17:10:51.644","-0.88","0.93","9.77"
"2025-04-08 17:10:51.752","0.94","0.21","9.87"
"2025-04-08 17:10:51.861","-0.6","0.93","9.88"
"2025-04-08 17:10:51.969","-0.9","0.48","9.81"
"2025-04-08 17:10:52.079","-0.16","0.42","9.78"
"2025-04-08 17:10:52.189","0.08","-0.97","9.84"
"2025-04-08 17:10:52.299","0.75","-0.26","9.76"
"2025-04-08 17:10:52.408","-0.72","-0.2","9.87"
"2025-04-08 17:10:52.517","-0.06","-0.74","9.9"
"2025-04-08 17:10:52.629","0.76","-0.5","9.74"
"2025-04-08 17:10:52.738","-0.38","-0.63","9.76"
"2025-04-08 17:10:52.847","0.17","0.21","9.88"
"2025-04-08 17:10:52.955","-0.94","0.56","9.84"
"2025-04-08 17:10:53.064","-0.42","-0.38","9.89"
"2025-04-08 17:10:53.175","-0.07","0.83","9.75"
"2025-04-08 17:10:53.285","0.85","-0.26","9.82"
"2025-04-08 17:10:53.393","0.94","-0.3","9.8"
"2025-04-08 17:10:53.502","0.62","0.5","9.72"
"2025-04-08 17:10:53.612","0.26","-0.58","9.84"
"2025-04-08 17:10:53.720","0.05","0.07","9.83"
"2025-04-08 17:10:53.828","0.91","0.1","9.85"
"2025-04-08 17:10:53.938","0.81","-0.85","9.77"
"2025-04-08 17:10:54.047","-0.81","0.9","9.87"
"2025-04-08 17:10:54.157","-0.52","-0.13","9.73"
"2025-04-08 17:10:54.265","-0.51","1.0","9.88"
"2025-04-08 17:10:54.372","-0.56","0.57","9.85"
"2025-04-08 17:10:54.479","-0.15","0.35","9.76"
"2025-04-08 17:10:54.589","-0.61","-0.67","9.83"
"2025-04-08 17:10:54.700","0.02","0.59","9.72"
"2025-04-08 17:10:54.808","-0.51","0.8","9.79"
"2025-04-08 17:10:54.916","-0.4","0.75","9.89"
"2025-04-08 17:10:55.023","-0.92","-0.08","9.84"
"2025-04-08 17:10:55.132","-0.43","-0.06","9.77"
"2025-04-08 17:10:55.242","-0.25","0.22","9.79"
"2025-04-08 17:10:55.352","0.45","0.54","9.89"
"2025-04-08 17:10:55.462","-0.95","-0.98","9.86"
"2025-04-08 17:10:55.570","-0.53","0.25","9.76"
"2025-04-08 17:10:55.679","-0.56","0.83","9.71"
"2025-04-08 17:10:55.789","0.76","-0.31","9.85"
"2025-04-08 17:10:55.900","-0.26","-0.9","9.89"
"2025-04-08 17:10:56.009","-0.85","0.52","9.83"
"2025-04-08 17:10:56.115","-0.53","-0.22","9.82"
"2025-04-08 17:10:56.225","-0.03","0.33","9.86"
"2025-04-08 17:10:56.335","0.4","-0.09","9.75"
"2025-04-08 17:10:56.444","-0.05","-0.77","9.84"
"2025-04-08 17:10:56.553","-0.87","-0.67","9.83"
"2025-04-08 17:10:56.662","-0.18","-0.28","9.81"
"2025-04-08 17:10:56.772","-0.76","-0.15","9.73"
"2025-04-08 17:10:56.880","0.6","-0.64","9.9"
"2025-04-08 17:10:56.990","-0.8","0.9","9.89"
"2025-04-08 17:10:57.100","0.84","0.63","9.78"
"2025-04-08 17:10:57.209","0.66","-0.26","9.79"
"2025-04-08 17:10:57.319","-0.12","0.59","9.73"
"2025-04-08 17:10:57.430","-0.83","0.56","9.81"
"2025-04-08 17:10:57.539","-0.65","-0.04","9.83"
"2025-04-08 17:10:57.648","0.26","-0.94","9.73"
"2025-04-08 17:10:57.756","0.21","-0.15","9.82"
"2025-04-08 17:10:57.865","0.53","-0.11","9.77"
"2025-04-08 17:10:57.974","0.18","0.85","9.7"
"2025-04-08 17:10:58.082","0.89","-0.78","9.85"
"2025-04-08 17:10:58.191","0.43","0.88","9.8"
"2025-04-08 17:10:58.301","-0.8","0.05","9.82"
"2025-04-08 17:10:58.409","-0.62","-0.45","9.82"
"2025-04-08 17:10:58.517","0.07","0.03","9.88"
"2025-04-08 17:10:58.625","0.41","0.84","9.75"
"2025-04-08 17:10:58.735","-0.54","-0.47","9.86"
"2025-04-08 17:10:58.844","-0.9","0.16","9.87"
"2025-04-08 17:10:58.953","-0.63","0.07","9.9"
"2025-04-08 17:10:59.065","0.42","0.98","9.81"
"2025-04-08 17:10:59.171","-0.71","-0.63","9.8"
"2025-04-08 17:10:59.281","-0.98","0.42","9.77"
"2025-04-08 17:10:59.393","0.62","-0.94","9.77"
"2025-04-08 17:10:59.504","0.21","-0.04","9.79"
"2025-04-08 17:10:59.613","-0.6","-0.18","9.87"
"2025-04-08 17:10:59.721","-0.2","0.31","9.84"
"2025-04-08 17:10:59.830","0.52","0.68","9.8"
"2025-04-08 17:10:59.940","-0.72","-0.9","9.88"
"2025-04-08 17:11:00.049","0.67","0.37","9.77"
"2025-04-08 17:11:00.159","-0.94","0.08","9.84"
"2025-04-08 17:11:00.269","-0.14","0.82","9.79"
"2025-04-08 17:11:00.379","-0.76","0.23","9.82"
"2025-04-08 17:11:00.488","0.39","0.3","9.8"
"2025-04-08 17:11:00.598","-0.31","-0.03","9.88"
"2025-04-08 17:11:00.708","-0.63","-0.29","9.77"
"2025-04-08 17:11:00.816","-0.09","-0.59","9.81"
"2025-04-08 17:11:00.924","0.21","0.45","9.72"
"2025-04-08 17:11:01.034","0.79","0.64","9.74"
"2025-04-08 17:11:01.144","0.63","-0.16","9.72"
"2025-04-08 17:11:01.253","0.11","0.85","9.85"
"2025-04-08 17:11:01.360","-0.67","-0.77","9.86"
"2025-04-08 17:11:01.469","0.33","0.62","9.72"
"2025-04-08 17:11:01.577","0.63","0.69","9.83"
"2025-04-08 17:11:01.686","0.34","-0.17","9.89"
"2025-04-08 17:11:01.795","-0.33","-0.55","9.71"
"2025-04-08 17:11:01.905","-0.32","-0.16","9.89"
"2025-04-08 17:11:02.016","0.93","-0.98","9.72"
"2025-04-08 17:11:02.125","-0.92","-0.07","9.72"
"2025-04-08 17:11:02.236","-0.02","0.64","9.89"
"2025-04-08 17:11:02.345","-0.9","-0.9","9.78"
"2025-04-08 17:11:02.454","-0.99","-0.62","9.78"
"2025-04-08 17:11:02.561","0.45","0.97","9.74"
"2025-04-08 17:11:02.669","0.38","0.49","9.73"
"2025-04-08 17:11:02.779","-0.1","0.38","9.84"
"2025-04-08 17:11:02.889","0.04","0.86","9.88"
"2025-04-08 17:11:02.998","0.4","0.59","9.81"
"2025-04-08 17:11:03.107","0.14","-0.76","9.84"
"2025-04-08 17:11:03.216","-0.27","-0.04","9.85"
"2025-04-08 17:11:03.324","-0.89","-0.19","9.72"
"2025-04-08 17:11:03.432","-0.63","0.91","9.89"
"2025-04-08 17:11:03.542","-0.03","0.4","9.8"
"2025-04-08 17:11:03.650","0.94","-0.41","9.89"
"2025-04-08 17:11:03.759","-0.72","-0.25","9.71"
"2025-04-08 17:11:03.868","-1.0","-0.55","9.81"
"2025-04-08 17:11:03.975","-0.2","0.37","9.73"
"2025-04-08 17:11:04.084","0.63","0.14","9.87"
"2025-04-08 17:11:04.193","-0.65","-0.4","9.77"
"2025-04-08 17:11:04.301","-0.73","-0.8","9.8"
"2025-04-08 17:11:04.409","0.43","0.24","9.79"
"2025-04-08 17:11:04.516","0.86","-0.84","9.88"
"2025-04-08 17:11:04.626","-0.12","0.56","9.83"
"2025-04-08 17:11:04.735","0.69","-0.61","9.84"
"2025-04-08 17:11:04.844","-0.77","-0.17","9.89"
"2025-04-08 17:11:04.953","-0.24","0.08","9.83"
"2025-04-08 17:11:05.063","0.32","-0.14","9.86"
"2025-04-08 17:11:05.170","0.87","-0.71","9.76"
"2025-04-08 17:11:05.277","0.34","-0.13","9.75"
"2025-04-08 17:11:05.386","0.31","-0.82","9.71"
"2025-04-08 17:11:05.494","0.72","-0.17","9.77"
"2025-04-08 17:11:05.602","-0.85","0.47","9.82"
"2025-04-08 17:11:05.711","0.01","0.5","9.85"
"2025-04-08 17:11:05.821","-0.15","0.81","9.77"
"2025-04-08 17:11:05.934","0.67","-0.41","9.83"
"2025-04-08 17:11:06.043","0.93","-0.08","9.78"
"2025-04-08 17:11:06.152","0.84","0.33","9.82"
"2025-04-08 17:11:06.262","0.34","0.42","9.87"
"2025-04-08 17:11:06.372","0.08","-0.65","9.82"
"2025-04-08 17:11:06.481","0.14","0.49","9.75"
"2025-04-08 17:11:06.591","0.12","-0.49","9.81"
"2025-04-08 17:11:06.706","0.36","-0.83","9.73"
"2025-04-08 17:11:06.809","-0.17","-0.58","9.81"
"2025-04-08 17:11:06.918","-0.41","-0.04","9.86"
"2025-04-08 17:11:07.027","0.09","0.08","9.73"
"2025-04-08 17:11:07.139","0.83","0.77","9.82"
"2025-04-08 17:11:07.247","0.21","-0.85","9.82"
"2025-04-08 17:11:07.356","0.25","0.95","9.88"
"2025-04-08 17:11:07.465","0.6","0.07","9.89"
"2025-04-08 17:11:07.573","0.2","0.56","9.74"
"2025-04-08 17:11:07.683","-0.17","-0.6","9.78"
"2025-04-08 17:11:07.792","-0.39","-0.04","9.76"
"2025-04-08 17:11:07.902","0.22","-0.53","9.76"
"2025-04-08 17:11:08.009","0.38","0.49","9.88"
"2025-04-08 17:11:08.118","0.09","-0.15","9.81"
"2025-04-08 17:11:08.226","-0.43","-0.19","9.78"
"2025-04-08 17:11:08.336","-0.56","-0.0","9.71"
"2025-04-08 17:11:08.445","-0.16","0.3","9.79"
"2025-04-08 17:11:08.554","0.57","0.51","9.82"
"2025-04-08 17:11:08.663","0.31","0.54","9.77"
"2025-04-08 17:11:08.773","0.35","-0.8","9.77"
"2025-04-08 17:11:08.881","-0.88","-0.52","9.75"
"2025-04-08 17:11:08.990","-0.44","-0.42","9.8"
"2025-04-08 17:11:09.098","-0.75","-0.91","9.81"
"2025-04-08 17:11:09.204","0.71","-0.85","9.75"
"2025-04-08 17:11:09.314","-0.78","0.86","9.78"
"2025-04-08 17:11:09.422","0.95","0.03","9.82"
"2025-04-08 17:11:09.532","-0.02","0.35","9.76"
"2025-04-08 17:11:09.641","-0.62","0.61","9.87"
"2025-04-08 17:11:09.751","-0.11","0.54","9.8"
"2025-04-08 17:11:09.859","-0.44","-0.78","9.78"
"2025-04-08 17:11:09.967","-0.22","-0.39","9.84"
"2025-04-08 17:11:10.074","0.22","0.6","9.71"
"2025-04-08 17:11:10.184","-0.34","-0.82","9.87"
"2025-04-08 17:11:10.292","0.68","-0.56","9.81"
"2025-04-08 17:11:10.400","-0.42","0.47","9.84"
"2025-04-08 17:11:10.509","0.87","0.13","9.85"
"2025-04-08 17:11:10.617","-0.35","-0.21","9.77"
"2025-04-08 17:11:10.728","0.25","0.54","9.78"
"2025-04-08 17:11:10.836","0.64","-0.4","9.71"
"2025-04-08 17:11:10.945","0.4","-0.52","9.85"
"2025-04-08 17:11:11.053","-0.38","-0.86","9.84"
"2025-04-08 17:11:11.163","0.93","-0.42","9.73"
"2025-04-08 17:11:11.271","-0.68","0.8","9.87"
"2025-04-08 17:11:11.379","-0.08","-0.49","9.74"
"2025-04-08 17:11:11.487","0.34","-0.37","9.83"
"2025-04-08 17:11:11.596","-0.63","0.98","9.83"
"2025-04-08 17:11:11.703","0.14","0.86","9.89"
"2025-04-08 17:11:11.811","-0.12","-0.14","9.82"
"2025-04-08 17:11:11.918","0.23","-0.12","9.87"
"2025-04-08 17:11:12.028","0.91","-0.69","9.73"
"2025-04-08 17:11:12.139","0.32","0.31","9.74"
"2025-04-08 17:11:12.246","-0.8","0.28","9.75"
"2025-04-08 17:11:12.356","0.57","0.36","9.76"
"2025-04-08 17:11:12.463","0.23","-0.39","9.85"
"2025-04-08 17:11:12.571","0.42","-0.49","9.84"
"2025-04-08 17:11:12.680","0.54","0.73","9.84"
"2025-04-08 17:11:12.789","-0.7","0.77","9.72"
"2025-04-08 17:11:12.900","-0.16","-0.71","9.87"
"2025-04-08 17:11:13.009","-0.4","0.5","9.84"
"2025-04-08 17:11:13.118","-0.99","0.02","9.76"
"2025-04-08 17:11:13.228","-0.65","-0.44","9.77"
"2025-04-08 17:11:13.337","-0.35","-0.98","9.85"
"2025-04-08 17:11:13.445","-0.93","0.4","9.82"
"2025-04-08 17:11:13.554","-0.31","0.94","9.87"
"2025-04-08 17:11:13.662","0.88","0.8","9.8"
"2025-04-08 17:11:13.771","0.27","0.87","9.8"
"2025-04-08 17:11:13.878","0.36","-0.42","9.86"
"2025-04-08 17:11:13.987","0.66","-0.39","9.8"
"2025-04-08 17:11:14.097","-0.16","0.81","9.85"
"2025-04-08 17:11:14.206","-0.66","-0.25","9.84"
"2025-04-08 17:11:14.313","0.17","0.17","9.85"
"2025-04-08 17:11:14.420","-0.56","0.84","9.86"
"2025-04-08 17:11:14.529","0.58","0.11","9.75"
"2025-04-08 17:11:14.638","0.29","0.32","9.72"
"2025-04-08 17:11:14.746","-0.88","-0.1","9.76"
"2025-04-08 17:11:14.856","0.46","0.82","9.74"
"2025-04-08 17:11:14.966","-0.48","0.87","9.79"
"2025-04-08 17:11:15.078","-0.65","-0.8","9.83"
"2025-04-08 17:11:15.186","0.99","0.92","9.72"
"2025-04-08 17:11:15.296","-0.97","-0.97","9.71"
"2025-04-08 17:11:15.406","-0.27","-0.34","9.74"
"2025-04-08 17:11:15.515","-0.74","-0.82","9.8"
"2025-04-08 17:11:15.623","-0.65","-0.94","9.74"
"2025-04-08 17:11:15.734","-0.92","0.55","9.76"
"2025-04-08 17:11:15.841","-0.28","0.4","9.88"
"2025-04-08 17:11:15.950","-0.85","0.15","9.82"
"2025-04-08 17:11:16.061","0.94","-0.87","9.75"
"2025-04-08 17:11:16.181","0.71","-0.22","9.86"
"2025-04-08 17:11:16.277","0.3","-0.79","9.71"
"2025-04-08 17:11:16.385","0.05","0.73","9.84"
"2025-04-08 17:11:16.492","0.28","-0.68","9.73"
"2025-04-08 17:11:16.601","0.13","-0.37","9.73"
"2025-04-08 17:11:16.709","0.33","-0.19","9.72"
"2025-04-08 17:11:16.819","-0.14","-0.15","9.76"
"2025-04-08 17:11:16.925","-0.27","0.78","9.78"
"2025-04-08 17:11:17.033","0.08","-0.35","9.82"
"2025-04-08 17:11:17.140","0.94","-0.06","9.71"
"2025-04-08 17:11:17.251","0.97","-0.06","9.8"
"2025-04-08 17:11:17.361","0.61","-0.91","9.83"
"2025-04-08 17:11:17.471","0.57","0.74","9.87"
"2025-04-08 17:11:17.580","-0.78","0.5","9.71"
"2025-04-08 17:11:17.688","0.89","-0.66","9.77"
"2025-04-08 17:11:17.797","-0.84","-0.48","9.73"
"2025-04-08 17:11:17.905","0.99","0.25","9.83"
"2025-04-08 17:11:18.014","-0.17","0.32","9.85"
"2025-04-08 17:11:18.123","-0.72","0.38","9.82"
"2025-04-08 17:11:18.232","-0.7","-0.64","9.78"
"2025-04-08 17:11:18.339","0.28","-0.3","9.82"
"2025-04-08 17:11:18.447","-0.97","-0.7","9.79"
"2025-04-08 17:11:18.556","0.3","0.19","9.75"
"2025-04-08 17:11:18.666","0.89","0.97","9.82"
"2025-04-08 17:11:18.776","0.26","0.75","9.86"
"2025-04-08 17:11:18.885","-0.53","-0.16","9.82"
"2025-04-08 17:11:18.992","-0.72","-0.15","9.84"
"2025-04-08 17:11:19.103","0.36","-0.39","9.81"
"2025-04-08 17:11:19.214","0.45","0.51","9.73"
"2025-04-08 17:11:19.323","-0.3","0.62","9.81"
"2025-04-08 17:11:19.432","-0.89","0.01","9.86"
"2025-04-08 17:11:19.543","0.96","0.81","9.89"
"2025-04-08 17:11:19.651","0.38","0.28","9.72"
"2025-04-08 17:11:19.759","-0.57","0.25","9.87"
"2025-04-08 17:11:19.867","-0.1","-0.85","9.85"
"2025-04-08 17:11:19.975","0.66","-0.92","9.74"
"2025-04-08 17:11:20.084","-0.58","0.27","9.77"
"2025-04-08 17:11:20.195","0.46","0.03","9.82"
"2025-04-08 17:11:20.305","0.64","-0.69","9.77"
"2025-04-08 17:11:20.414","-0.39","-0.09","9.72"
"2025-04-08 17:11:20.522","-0.3","0.79","9.89"
"2025-04-08 17:11:20.631","-0.74","-0.37","9.8"
"2025-04-08 17:11:20.739","-0.59","0.08","9.84"
"2025-04-08 17:11:20.848","-0.08","-0.08","9.71"
"2025-04-08 17:11:20.956","0.3","0.94","9.87"
"2025-04-08 17:11:21.065","0.73","0.39","9.74"
"2025-04-08 17:11:21.173","-0.78","-0.92","9.72"
"2025-04-08 17:11:21.281","0.95","0.45","9.78"
"2025-04-08 17:11:21.391","0.29","-0.17","9.84"
"2025-04-08 17:11:21.501","0.67","0.4","9.86"
"2025-04-08 17:11:21.611","-0.88","0.99","9.88"
"2025-04-08 17:11:21.719","0.46","0.04","9.86"
"2025-04-08 17:11:21.827","0.01","-0.6","9.86"
"2025-04-08 17:11:21.935","-0.39","-0.53","9.72"
"2025-04-08 17:11:22.045","-0.66","0.68","9.87"
"2025-04-08 17:11:22.153","0.06","-0.28","9.77"
"2025-04-08 17:11:22.262","-0.08","0.04","9.72"
"2025-04-08 17:11:22.370","0.14","-0.75","9.88"
"2025-04-08 17:11:22.480","-0.81","-0.34","9.85"
"2025-04-08 17:11:22.589","-0.37","0.72","9.82"
"2025-04-08 17:11:22.698","0.04","0.15","9.71"
"2025-04-08 17:11:22.806","0.22","-0.43","9.77"
"2025-04-08 17:11:22.917","0.17","0.68","9.83"
"2025-04-08 17:11:23.027","-1.0","0.51","9.79"
"2025-04-08 17:11:23.136","0.73","-0.53","9.75"
"2025-04-08 17:11:23.247","-0.01","0.91","9.81"
"2025-04-08 17:11:23.357","0.99","0.72","9.85"
"2025-04-08 17:11:23.467","-0.55","0.76","9.9"
"2025-04-08 17:11:23.575","-0.5","0.64","9.74"
"2025-04-08 17:11:23.683","-0.42","0.44","9.78"
"2025-04-08 17:11:23.792","-0.15","-0.83","9.79"
"2025-04-08 17:11:23.901","-0.6","0.74","9.83"
"2025-04-08 17:11:24.010","-0.81","0.21","9.7"
"2025-04-08 17:11:24.118","0.65","-0.23","9.87"
"2025-04-08 17:11:24.228","0.05","0.28","9.9"
"2025-04-08 17:11:24.338","-0.03","-0.06","9.71"
"2025-04-08 17:11:24.448","0.4","-0.87","9.9"
"2025-04-08 17:11:24.557","0.02","0.43","9.86"
"2025-04-08 17:11:24.668","-0.16","0.24","9.71"
"2025-04-08 17:11:24.777","-0.83","0.35","9.71"
"2025-04-08 17:11:24.885","0.24","-0.71","9.72"
"2025-04-08 17:11:24.995","-0.03","-0.12","9.83"
"2025-04-08 17:11:25.103","-0.23","-0.27","9.84"
"2025-04-08 17:11:25.213","0.83","0.29","9.9"
"2025-04-08 17:11:25.321","0.19","0.56","9.8"
"2025-04-08 17:11:25.430","0.7","0.33","9.88"
"2025-04-08 17:11:25.539","-0.08","-0.84","9.87"
"2025-04-08 17:11:25.648","-0.57","-0.58","9.77"
"2025-04-08 17:11:25.755","-0.38","-0.33","9.87"
"2025-04-08 17:11:25.867","-0.2","0.09","9.74"
"2025-04-08 17:11:25.975","0.89","0.24","9.79"
"2025-04-08 17:11:26.083","-0.04","-0.69","9.71"
